measurement_interval,initial_history_months,section,scope,evaluation_scope,n_full_features,n_without_lithology,mae_full_features,mae_without_lithology,mae_abs_diff,mae_rel_diff,rmse_full_features,rmse_without_lithology,rmse_abs_diff,rmse_rel_diff,mean_signed_error_full_features,mean_signed_error_without_lithology,mean_signed_error_abs_diff,mean_signed_error_rel_diff,coverage_90_full_features,coverage_90_without_lithology,coverage_90_abs_diff,mean_width_90_full_features,mean_width_90_without_lithology,mean_width_90_abs_diff
6,60,S6,monthly,full_period,114,114,0.4736526463824339,0.47347716999404243,-0.00017547638839143787,-0.00037047484001547355,0.6816894642541185,0.6816792418862284,-1.0222367890055928e-05,-1.4995637201523858e-05,-0.002905825026908028,-0.002868649894478644,3.7175132429383834e-05,0.012793314148354076,0.8596491228070176,0.8596491228070176,0.0,1.6688499127484295,1.6668298852254282,-0.0020200275230013442
6,60,S6,endpoint,full_period,19,19,2.3080870442207235,2.307531078661409,-0.0005559655593145862,-0.00024087720638902343,2.7634305839139297,2.7632245115695544,-0.00020607234437530764,-7.457120347978532e-05,-0.017434950161448103,-0.017211899366871893,0.00022305079457620933,0.01279331414834875,,,,,,
6,60,S6,monthly,shared_period,78,78,0.4953858800213986,0.4951192083412867,-0.00026667168011190734,-0.000538311023520469,0.7510517942018334,0.7510400924568077,-1.1701745025738397e-05,-1.558047676082608e-05,0.08327802759423712,0.08337148398059369,9.34563863565635e-05,0.0011222214196993149,0.8974358974358975,0.8974358974358975,0.0,1.796787835484351,1.7949111400328563,-0.0018766954514946033
6,60,S6,endpoint,shared_period,13,13,2.5106519085908583,2.5094825385604387,-0.0011693700304196142,-0.0004657635040597647,3.019044463254793,3.0184930897192896,-0.0005513735355031635,-0.00018263180361005176,0.49966816556542304,0.5002289038835622,0.0005607383181391867,0.0011222214196989254,,,,,,
6,60,POOLED,monthly,full_period,684,684,0.29703435723556826,0.29651998873040697,-0.000514368505161289,-0.0017316801663901798,0.4248140499644111,0.4244682045259022,-0.00034584543850885163,-0.0008141101701740443,0.037545694514114485,0.03722484188371283,-0.0003208526304016579,-0.00854565708675439,0.9342105263157895,0.935672514619883,0.0014619883040934978,1.6303616247149848,1.6287938616164699,-0.0015677630985149182
6,60,POOLED,endpoint,full_period,114,114,1.4167706309178434,1.4156994664974532,-0.001071164420390236,-0.0007560605767895476,1.9045798259094382,1.9030797316652723,-0.0015000942441658616,-0.0007876247683394239,0.22527416708468687,0.22334905130227706,-0.0019251157824098086,-0.008545657086753776,,,,,,
6,60,POOLED,monthly,shared_period,468,468,0.31511845355833357,0.31466064013507816,-0.0004578134232554043,-0.0014528296203721233,0.46085957019933965,0.4605961723070737,-0.00026339789226592636,-0.0005715361235788085,0.053822137679567505,0.05360869825106097,-0.00021343942850653858,-0.003965643835576724,0.9508547008547008,0.9508547008547008,0.0,1.6760302268640963,1.6744871358397808,-0.0015430910243154905
6,60,POOLED,endpoint,shared_period,78,78,1.543220161217327,1.5424723878092608,-0.0007477734080663101,-0.00048455393913234614,2.072942640888517,2.0717159982987754,-0.001226642589741811,-0.0005917397643072458,0.322932826077405,0.32165218950636587,-0.0012806365710391066,-0.003965643835576338,,,,,,
6,96,S1,monthly,full_period,78,78,0.1843955275369568,0.1841878114073272,-0.00020771612962958153,-0.0011264705408212832,0.22157759342300473,0.2213146408333757,-0.000262952589629023,-0.0011867291523788282,0.056064106327505546,0.056283703678512306,0.0002195973510067603,0.00391689737679853,0.8461538461538461,0.8461538461538461,0.0,0.7101087443280497,0.7093191414484681,-0.0007896028795816301
6,96,S1,endpoint,full_period,13,13,1.0169620825494055,1.0162858607860572,-0.0006762217633482503,-0.0006649429462040917,1.1357279490808911,1.1350133045994344,-0.0007146444814567499,-0.0006292391430844764,0.33638463796503326,0.33770222207107403,0.00131758410604077,0.003916897376799148,,,,,,
